originx,originy,origin,destinationx,destinationy,destination
-36.8995233,174.75595997,106 DUKE ST,-36.89971408,174.75544788,98 DUKE ST
-36.86106448,174.75233137, CHAPMAN ST,-36.86106448,174.75233137, CHAPMAN ST
-36.86877012,174.7467598, NEW BOND ST,-36.86877012,174.7467598, NEW BOND ST
-36.87751718,174.77902765,1 NGAIRE AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.82204357,174.79865828,11 EMPIRE RD,-36.82204357,174.79865828,11 EMPIRE RD
-36.90213847,174.7724825,22 PAH RD,-36.92751437,174.78351198,6 SELWYN ST
-36.92359847,174.74646722,58 ROGAN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.94280517,174.8483422,45 HUTTON ST,-36.94134448,174.8476666, HUTTON ST
-36.85648642,174.74226845, BROWN ST,-36.85648642,174.74226845, BROWN ST
-36.85542048,174.71879048,4 WESTMERE CRES,-36.85601518,174.7176309, WESTMERE CRES
-36.86985152,174.8022911, MAHOE AVE,-36.86879323,174.80215348,2 MAHOE AVE
-36.91057532,174.7730844,2 ACORN ST,-36.91057532,174.7730844,2 ACORN ST
-36.91411423,174.72972722,498 RICHARDSON RD,-36.9126208,174.72888022,1 MCGOWAN ST
-36.883692,174.76120572,457 MOUNT EDEN RD,-36.8646979,174.759153,230 SYMONDS ST
-36.84210853,174.73484365,52 SENTINEL RD,-36.84271267,174.73545648,49 SENTINEL RD
-36.89785402,174.74969412,84 PARAU ST,-36.8646979,174.759153,230 SYMONDS ST
-36.89793498,174.75951358,16 RAHIRI RD,-36.89815072,174.76062313,26 RAHIRI RD
-36.84916355,174.74225165,11 COWAN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84211178,174.73360978,90 SARSFIELD ST,-36.84183458,174.73336677, SARSFIELD ST
-36.8750197,174.76076523,7 BELLEVUE RD,-36.87505687,174.76144432,1 BELLEVUE RD
-36.87535525,174.76023832,17 BELLEVUE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.9428302,174.84594637,29 AVENUE RD,-36.94288755,174.84569567,27 AVENUE RD
-36.9152802,174.70894443,194 WHITNEY ST,-36.91595992,174.70898458,204 WHITNEY ST
-36.91364632,174.72792517,451 RICHARDSON RD,-36.91108512,174.72627512,405 RICHARDSON RD
-36.87272617,174.74171328,535 NEW NORTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8827447,174.74392507,44 CAMBOURNE RD,-36.88259908,174.7432753,36 CAMBOURNE RD
-36.86560018,174.7531061,49 HASLETT ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85879318,174.73287047,6 TUTANEKAI ST,-36.85899002,174.73257437, TUTANEKAI ST
-36.89304013,174.79549363,9 ATARANGI RD,-36.89407335,174.79426872,31 ATARANGI RD
-36.87490968,174.751567,196 DOMINION RD,-36.8646979,174.759153,230 SYMONDS ST
-36.96846502,174.86326487,18 CHARLES ST,-36.8646979,174.759153,230 SYMONDS ST
-36.89081792,174.79741433, DERRY ST,-36.89081792,174.79741433, DERRY ST
-36.87226987,174.74209897,40 FIRST AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.8881816,174.7925373, MAPAU RD,-36.88816793,174.79200922,4A MAPAU RD
-36.88326295,174.73869745, SANDRINGHAM RD,-36.87299332,174.7469106,2 SANDRINGHAM RD
-36.87618373,174.7430144,13 REIMERS AVE,-36.87673787,174.74747893,22 BELLWOOD AVE
-36.78016312,174.75498547, SHAKESPEARE RD,-36.77229045,174.75399933, NILE RD
-36.78192982,174.77387575,200 HURSTMERE RD,-36.74313355,174.71958642,18 COWLEY PL
-36.80981212,174.70899172, WAIPA ST,-36.80981212,174.70899172, WAIPA ST
-36.72280373,174.69127042, THE AVENUE,-36.72508512,174.6908457, GEORGIA TCE
-36.9087335,174.68732922,6 PURIRI ST,-36.74313355,174.71958642,18 COWLEY PL
-36.7202012,174.74385045,21 PHILSON TCE,-36.72000965,174.74396563,19 PHILSON TCE
-36.7953447,174.77433743, NAPIER AVE,-36.7953447,174.77433743, NAPIER AVE
-36.79498232,174.7732487,8 ELDON ST,-36.74313355,174.71958642,18 COWLEY PL
-36.78076285,174.7435323, PORANA RD,-36.78649935,174.74099287,2 ANNE RD
-36.78321332,174.7409083,62 PORANA RD,-36.78076285,174.7435323, PORANA RD
-36.78881265,174.72242093,13 GREENDALE SPUR,-36.7888045,174.72273968,17 GREENDALE SPUR
-36.79918043,174.68496322,25 TELSTAR PL,-36.79900388,174.68548342,21 TELSTAR PL
-36.73085673,174.72891675,68 KILLYBEGS DR,-36.8646979,174.759153,230 SYMONDS ST
-36.74497815,174.73334053,18 APOLLO DR,-36.7447195,174.73672657,14 CENTORIAN DR
-36.75763503,174.73501597, COCKAYNE CRES,-36.75632313,174.73542012,39 SALAMANCA RD
-36.81563835,174.7303859,144 HINEMOA ST,-36.814189,174.73003778,155 HINEMOA ST
-36.7714614,174.72783808,21 ORTON ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8065821,174.7256511,129 BIRKENHEAD AVE,-36.8065821,174.7256511,129 BIRKENHEAD AVE
-36.8063745,174.7539355, SYLVAN AVE,-36.74313355,174.71958642,18 COWLEY PL
-36.79575908,174.75384977, AKORANGA DR,-36.79259972,174.74455703,39 EVELYN PL
-36.77996503,174.75340462,OPP 9 BROOK ST,-36.74313355,174.71958642,18 COWLEY PL
-36.76696672,174.7433399, KENNEDY AVE,-36.76170655,174.74396327,3 LONGWOOD PL
-36.76608968,174.74457043, BECROFT DR,-36.76160378,174.7441685,OPP 5 LONGWOOD PL
-36.7509756,174.70437592,5 TE KEA PL,-36.75004985,174.70386633, TE KEA PL
-36.74497815,174.73334053, APOLLO DR,-36.7451603,174.73476235,9 APOLLO DR
-36.76409108,174.72651842, JENANNE PL,-36.76428323,174.72725347,28 CHEVAL DR
-36.77694273,174.73075042, DIANA DR,-36.77622278,174.73066185,103 WELDENE AVE
-36.79365152,174.75399325, KITEWAO ST,-36.74313355,174.71958642,18 COWLEY PL
-36.85483113,174.78671595, GLADSTONE RD,-36.81226077,174.7366025,27 FAIRFAX AVE
-36.80970893,174.73723317,5 GLADSTONE RD,-36.91240305,174.81045763,13 FAIRFAX AVE
-36.80954167,174.7372179,7 GLADSTONE RD,-36.81150762,174.73667112,9 FAIRFAX AVE
-36.80970893,174.73723317,5 GLADSTONE RD,-36.91281628,174.81049615,7 FAIRFAX AVE
-36.8094054,174.73684398,10 GLADSTONE RD,-36.80683123,174.7377554,10 PARURU AVE
-36.80954407,174.73686095,8 GLADSTONE RD,-36.80664593,174.7381761, PARURU AVE
-36.80422005,174.70824325, VERBENA RD,-36.8058752,174.70883707,50 VERRAN RD
-36.80422005,174.70824325, VERBENA RD,-36.80613562,174.70900878,27 VERRAN RD
-36.79489662,174.75351245,6 RAUPAPA ST,-36.74313355,174.71958642,18 COWLEY PL
-36.81526792,174.79324005,45 LAKE RD,-36.79190098,174.77466878,400 LAKE RD
-36.77950778,174.73969225, LOCKET RD,-36.7796034,174.74022177,3 LOCKET RD
-36.75048983,174.73683733,64 JUNIPER RD,-36.75048902,174.73732408,62 JUNIPER RD
-36.77552105,174.7508598, CURREY CRES,-36.87183162,174.78080618,6 BELMONT TCE
-36.82120912,174.79646533,25 LAKE RD,-36.81190117,174.74484228,195 QUEEN ST
-36.79547453,174.75347778,38 AKORANGA DR,-36.79247642,174.74534455,27 EVELYN PL
-36.71775688,174.71771888,1 CANDLESTICK PL,-36.71772202,174.71763043,3 CANDLESTICK PL
-36.77396993,174.73221345,7 ASHFIELD RD,-36.77396993,174.73221345,7 ASHFIELD RD
-36.77483433,174.73164347, COLWAY PL,-36.77694273,174.73075042, DIANA DR
-36.77326138,174.7322145, MARKEN PL,-36.77574825,174.73136998,92 WELDENE AVE
-36.7446385,174.73338415,25 APOLLO DR,-36.74396685,174.73703215,28 CENTORIAN DR
-36.7729291,174.76325157,6 SHAKESPEARE RD,-36.77166425,174.76237462,2 EAST COAST RD
-36.7622328,174.7360206, MIROVALE PL,-36.76214272,174.735563,9 MIROVALE PL
-36.78042183,174.7306365,53 RAMILLIES PL,-36.78120823,174.73098348,41 RAMILLIES PL
-36.78650952,174.71094518,35 TAMAHERE DR,-36.78659372,174.71147397, TAMAHERE DR
-36.76805582,174.76824782, MILFORD RD,-36.76924045,174.76818257,39 MILFORD RD
-36.79560932,174.75365673,40 AKORANGA DR,-36.79375821,174.75357805,11 KITEWAO ST
-36.78082438,174.72901628,70 CHARTWELL AVE,-36.77971643,174.73044067,124 CHIVALRY RD
-36.78016312,174.75498547, SHAKESPEARE RD,-36.77513587,174.75618395,84 NILE RD
-36.75118898,174.68578232,76 LAUREL OAK DR,-36.75153878,174.68833782,57 LAUREL OAK DR
-36.81485943,174.72839273,11 MARIPOSA CRES,-36.8155158,174.72821698,77 PALMERSTON RD
-36.79575908,174.75384977, AKORANGA DR,-36.79445393,174.75413123,4 TAHINGA ST
-36.78048413,174.72885988,76 CHARTWELL AVE,-36.78066657,174.72893977,72 CHARTWELL AVE
-36.81297085,174.7925334,82 LAKE RD,-36.81297085,174.7925334,82 LAKE RD
-36.7911246,174.75619305,8 PURIRI ST,-36.74313355,174.71958642,18 COWLEY PL
-36.7521484,174.71342892,7 SATURN PL,-36.74313355,174.71958642,18 COWLEY PL
-36.81213427,174.72943032,48 ENTERPRISE ST,-36.74313355,174.71958642,18 COWLEY PL
-36.77759662,174.75677202,7 WATERLOO RD,-36.77566513,174.75441125,6 QUEBEC RD
-36.85452227,174.6029381,83 GLEN RD,-36.71577173,174.74408455,32 INVERNESS RD
-36.7469133,174.73475853, CONSTELLATION DR,-36.74958427,174.73345845,32 PARKWAY DR
-36.76799355,174.72455377,13 AYTON DR,-36.76788027,174.7250653,11 AYTON DR
-36.7901337,174.7240575, GREENVALLEY RISE,-36.74313355,174.71958642,18 COWLEY PL
-36.7500375,174.73271388,38 PARKWAY DR,-36.7501429,174.73756633,83 JUNIPER RD
-36.73311782,174.73334573,596 EAST COAST RD,-36.74313355,174.71958642,18 COWLEY PL
-36.752991,174.73388152, SYCAMORE DR,-36.75427595,174.7308977, SALAMANCA RD
-36.79259037,174.73062878,35 ORION PL,-36.79242342,174.73126313,23 ORION PL
-36.73820183,174.71625547,16 TAWA DR,-36.73853953,174.71766332,3 MIRO PL
-36.78430063,174.7201712,2 TAYNITH PL,-36.78451583,174.71983227,12 POWRIE ST
-36.80675248,174.75393483,104 SYLVAN AVE,-36.80855752,174.75499953,5 HEATH AVE
-36.79566617,174.7531927,35 AKORANGA DR,-36.79439782,174.7545748, TAHINGA ST
-36.76972647,174.74552362,21 PAX AVE,-36.8646979,174.759153,230 SYMONDS ST
-36.77950778,174.73969225, LOCKET RD,-36.7794759,174.74005973,5 LOCKET RD
-36.79965488,174.77381678,1 CRICHTON TCE,-36.79948683,174.77416515,3 CRICHTON TCE
-36.71671163,174.73214292, KING RICHARD PL,-36.71683322,174.73317427,11 KING RICHARD PL
-36.79655137,174.76883939, ESMONDE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.9087335,174.68732922,OPP 6 PURIRI ST,-36.74313355,174.71958642,18 COWLEY PL
-36.73560682,174.71104662,24 BUSHLANDS PARK DR,-36.7358473,174.71086348,59 BUSHLANDS PARK DR
-36.80698373,174.72639115,5 WARATAH ST,-36.80692417,174.7281149,25 WARATAH ST
-36.79414488,174.73727817,7 LYNDEN AVE,-36.79379385,174.73686653,13 LYNDEN AVE
-36.79437319,174.74983826,7 AKORANGA DR,-36.79221257,174.74567938,19 EVELYN PL
-36.7835262,174.7312566, CHARTWELL AVE,-36.74313355,174.71958642,18 COWLEY PL
-36.72174933,174.71650267,73 MEDALLION DR,-36.72174933,174.71650267,73 MEDALLION DR
-36.7348049,174.70844593,10 BUSHLANDS PARK DR,-36.73568303,174.7107015,57 BUSHLANDS PARK DR
-36.73499855,174.70894302,12 BUSHLANDS PARK DR,-36.73412652,174.70794913, BUSHLANDS PARK DR
-36.8084066,174.71455095,22 ROSEBERRY AVE,-36.80762582,174.71500088,34 ROSEBERRY AVE
-36.72158542,174.71628823,71 MEDALLION DR,-36.72151602,174.71640543,69 MEDALLION DR
-36.80105595,174.72598025,8 MOORE ST,-36.80089712,174.72659257,12 MOORE ST
-36.7874206,174.74295142, SUNNYBRAE RD,-36.7926732,174.74550662,20 EVELYN PL
-36.79529467,174.77443232,18 NAPIER AVE,-36.7953447,174.77433743, NAPIER AVE
-36.80675248,174.75393483,104 SYLVAN AVE,-36.80669363,174.75434788,107 SYLVAN AVE
-36.98711878,174.8432097,106 HILLSIDE RD,-36.77791383,174.7311135,29 DIANA DR
-36.77950778,174.73969225, LOCKET RD,-36.77756323,174.73835373,50 BRUCE RD
-36.75865787,174.73702213,27 COCKAYNE CRES,-36.75646418,174.73505183,42 SALAMANCA RD
-36.81578202,174.72539465,32 RAWENE RD,-36.81680753,174.7255423,44 RAWENE RD
-36.80797795,174.73229583,19 PARK AVE,-36.74313355,174.71958642,18 COWLEY PL
-36.7910854,174.76890135,38 NORTHCROFT ST,-36.74313355,174.71958642,18 COWLEY PL
-36.8063745,174.7539355, SYLVAN AVE,-36.80687853,174.7539921,102 SYLVAN AVE
-36.78805958,174.76187833, LAKE PUPUKE DR,-36.78959172,174.76454658,2 LAKE PUPUKE DR
-36.69203686,174.7275238, GLENVAR RIDGE RD,-36.68611409,174.7379146, Timu rd
-36.6876332,174.74040102, PENNANT ST,-36.74313355,174.71958642,18 COWLEY PL
-36.78412392,174.71024148,102 TAMAHERE DR,-36.78431413,174.70970708,120 TAMAHERE DR
-36.79518332,174.72507588, SPEEDY CRES,-36.79561155,174.72397103,221 GLENFIELD RD
-36.79040807,174.77301518,447 LAKE RD,-36.82231505,174.7967756, LAKE RD
-36.73081703,174.72016847,19 BALLYBOE PL,-36.8646979,174.759153,230 SYMONDS ST
-36.81954493,174.74700682,87 QUEEN ST,-36.82018495,174.74748462,77 QUEEN ST
-36.76608968,174.74457043, BECROFT DR,-36.76170655,174.74396327,3 LONGWOOD PL
-36.79920947,174.73572092,2A LYNNGATE PL,-36.79923707,174.73576025,2B LYNNGATE PL
-36.7941569,174.75343065,5 KITEWAO ST,-36.74313355,174.71958642,18 COWLEY PL
-36.81352182,174.74517267,177 QUEEN ST,-36.84712135,174.76562148,151 QUEEN ST
-36.82081603,174.73224255,20 TIZARD RD,-36.82008418,174.73284267,7 PALMERSTON RD
-36.75317942,174.74056135,9 JONATHAN PL,-36.7529397,174.74090307, JONATHAN PL
-36.74188807,174.70009805,3 NORTHWOOD AVE,-36.74313355,174.71958642,18 COWLEY PL
-36.74898775,174.7304869,40 CONSTELLATION DR,-36.75074488,174.73151663,48 PARKWAY DR
-36.77305488,174.76311467,8 SHAKESPEARE RD,-36.77166425,174.76237462,2 EAST COAST RD
-36.7469133,174.73475853, CONSTELLATION DR,-36.74570125,174.73474247,8 APOLLO DR
-36.7568915,174.73614738,27 SALAMANCA RD,-36.75611533,174.7351011,47 SALAMANCA RD
-36.79146737,174.77388128,437 LAKE RD,-36.79204075,174.77477728,398 LAKE RD
-36.7427704,174.71805265,6 TAIT PL,-36.74313355,174.71958642,18 COWLEY PL
-36.73889472,174.73910793,12 WINDSOR PL,-36.8646979,174.759153,230 SYMONDS ST
-36.90833105,174.6820431,3055 GREAT NORTH RD,-36.9056391,174.68224842,10 REID RD
-36.90384592,174.68193185, REID RD,-36.90384592,174.68193185, REID RD
-36.89364402,174.68650463, WAIRAU AVE,-36.89364402,174.68650463, WAIRAU AVE
-36.8934481,174.69602857,1831 GREAT NORTH RD,-36.89278008,174.69999395,26 WALSALL ST
-36.89677518,174.65511148,29 BUTTERWORTH DR,-36.89690002,174.65529185,31 BUTTERWORTH DR
-36.89023903,174.63789692,69B VIEW RD,-36.89023903,174.63789692,69B VIEW RD
-36.89912245,174.6999078,11 DONEGAL ST,-36.90088903,174.70041802,10 CHALMERS ST
-36.79323975,174.66094237, HOBSONVILLE POINT RD,-36.79323975,174.66094237, HOBSONVILLE POINT RD
-36.91813168,174.69684657, BOLTON ST,-36.91942347,174.69634668,62 BOLTON ST
-36.81447998,174.636208,9 LAGOON WAY,-36.81341573,174.6368365,34 WESTPARK DR
-36.81374785,174.63694758,2 LAGOON WAY,-36.81321777,174.63733027,44 WESTPARK DR
-36.7998528,174.64953807,17 BANNINGS WAY,-36.80005662,174.6494774,19 BANNINGS WAY
-36.91254403,174.66766172,37 NORTHALL RD,-36.91374793,174.66855295,18 NORTHALL RD
-36.91186033,174.6806359, AMBRICO PL,-36.8646979,174.759153,230 SYMONDS ST
-36.91135287,174.67945899,10 AMBRICO PL,-36.8646979,174.759153,230 SYMONDS ST
-36.91347067,174.66611297,63 FRUITVALE RD,-36.91336022,174.6662079,61 FRUITVALE RD
-36.90030895,174.67466425,17 KELSTON ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8744399,174.63148582,21 MILLSTREAM DR,-36.87340047,174.63256843,47 MILLSTREAM DR
-36.87557958,174.62213147,74 VINTAGE DR,-36.87735642,174.61903775, VINTAGE DR
-36.91203503,174.66778302,28B FRUITVALE RD,-36.91172833,174.6676468,27 FRUITVALE RD
-36.91860277,174.6495858,106 GLENDALE RD,-36.91848277,174.6491483,105 GLENDALE RD
-36.80953178,174.64102508,158 WISELEY RD,-36.80953178,174.64102508,158 WISELEY RD
-36.86317962,174.59357667,577 SWANSON RD,-36.86351542,174.59363715,573 SWANSON RD
-36.90874092,174.7037332,14 HOLBROOK ST,-36.90874092,174.7037332,14 HOLBROOK ST
-36.89174912,174.693691,25 HIGHBURY ST,-36.893018,174.69370235, HIGHBURY ST
-36.91412943,174.648347, GLENDALE RD,-36.9186426,174.64925088,107 GLENDALE RD
-37.00344308,174.92256958, HILL RD,-37.00652797,174.91294578, CHARLES PREVOST DR
-37.0237804,174.92297907,460 PORCHESTER RD,-37.02318415,174.92219032, PORCHESTER RD
-36.93966748,174.9160044, MACNEAN DR,-36.93966748,174.9160044, MACNEAN DR
-36.93819083,174.91607857,5 MACNEAN DR,-36.93966748,174.9160044, MACNEAN DR
-36.9384673,174.91631305,8 MACNEAN DR,-36.93966748,174.9160044, MACNEAN DR
-36.99005548,174.75450385,298 IHUMATAO RD,-36.8663262,174.74222262,390 GREAT NORTH RD
-36.96549532,174.84407192,49 MIDDLEMORE CRES,-36.96648633,174.84492855,29 MIDDLEMORE CRES
-36.82637168,174.64620901, MANA PL,-36.93957762,174.89184393,61 CROOKS RD
-36.98018607,174.77792453,94 MONTGOMERIE RD,-36.93957762,174.89184393,61 CROOKS RD
-37.02163122,174.90561422,59 ALFRISTON RD,-36.93957762,174.89184393,61 CROOKS RD
-36.86651347,174.90854408, CLOVELLY RD,-36.93957762,174.89184393,61 CROOKS RD
-36.95560617,174.80888825, LANGIOLA DR,-36.93957762,174.89184393,61 CROOKS RD
-36.98229968,174.87978713,13 MEADOWCOURT DR,-36.98186448,174.8798007, MEADOWCOURT DR
-37.00431693,174.87658347, KELLOW PL,-37.00431693,174.87658347, KELLOW PL
-36.97837125,174.77796088,67 AINTREE AVE,-36.97320595,174.77739542, AINTREE AVE
-36.97494292,174.78126412,7 BRIGADE RD,-36.93957762,174.89184393,61 CROOKS RD
-36.99401953,174.88683867, LAKEWOOD CRT,-36.93957762,174.89184393,61 CROOKS RD
-36.9689645,174.8354926,47 GRAEME AVE,-36.96884522,174.83544268,49 GRAEME AVE
-36.95654505,174.85141358,717 GREAT SOUTH RD,-36.93957762,174.89184393,61 CROOKS RD
-36.97710646,174.84955701,127 SHIRLEY RD,-36.97614482,174.84891515,142 SHIRLEY RD
-36.98258552,174.84423267, HILLCREST RD,-36.97974758,174.84723872,7 HILLCREST RD
-36.8763278,174.77861398,40 GREAT SOUTH RD,-36.93957762,174.89184393,61 CROOKS RD
-37.0241719,174.89350438,10 LUPTON RD,-37.02395657,174.89295165,17 LUPTON RD
-36.98322262,174.87943912,5 MEADOWCOURT DR,-36.98265835,174.87918472,6 MEADOWCOURT DR
-36.98182187,174.86635173,106A CARRUTH RD,-36.98182187,174.86635173,106A CARRUTH RD
-36.97376427,174.9076827, PUORO ST,-36.97422848,174.90734705,15 QUATTRO AVE
-37.01167203,174.89340103,10 TAMPIN RD,-37.0120972,174.89442443,5 TAMPIN RD
-36.98348675,174.91034475,6 JOSEPH ST,-36.98382542,174.910251,10 JOSEPH ST
-37.01101987,174.89604173,36 ROTHERY RD,-37.00932837,174.89479828, ROTHERY RD
-36.89764315,174.75539403,69 LANDSCAPE RD,-36.89764315,174.75539403,69 LANDSCAPE RD
-36.98317752,174.8789391,2 MEADOWCOURT DR,-36.98139825,174.88015385,23 MEADOWCOURT DR
-36.98490217,174.86860434,94 PUHINUI RD,-36.98491688,174.86840558,96 PUHINUI RD
-36.98168895,174.83461433,18 NARADA PL,-36.98169083,174.83521568,5 NARADA PL
-36.90846637,174.88135218, GRAMMAR SCHOOL ROAD,-36.90846637,174.88135218, GRAMMAR SCHOOL RD
-37.0403153,174.86580285,449 WEYMOUTH RD,-36.8646979,174.759153,230 SYMONDS ST
-37.015281,174.91856637,2 ABILENE PL,-37.01495717,174.9187113,9 AMARILLO PL
-36.97773197,174.77765382,56 AINTREE AVE,-36.93957762,174.89184393,61 CROOKS RD
-36.96202113,174.83251738, GRAY AVE,-36.96468695,174.83744533,81 GRAY AVE
-36.9652222,174.83841913,93 GRAY AVE,-36.93957762,174.89184393,61 CROOKS RD
-36.93957762,174.89184393,61 CROOKS RD,-36.93919538,174.891971,40 CROOKS RD
-36.94916092,174.90425967,412 EAST TAMAKI RD,-36.94881588,174.90487257,420 EAST TAMAKI RD
-36.911326,174.87720877, BENNETT RD,-36.911326,174.87720877, BENNETT RD
-36.98253242,174.89447692,96 BOUNDARY RD,-36.93957762,174.89184393,61 CROOKS RD
-36.85490732,174.76769847,38 SYMONDS ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8527795,174.76418622,5 WAKEFIELD ST,-36.8646979,174.759153,230 SYMONDS ST
-36.86121095,174.78215958,479 PARNELL RD,-36.8646979,174.759153,230 SYMONDS ST
-36.8646979,174.759153,230 SYMONDS ST,-36.99169213,174.86120528,28 ATKINSON AVE
-36.85050082,174.75163487,60 NAPIER ST,-36.8646979,174.759153,230 SYMONDS ST
-36.8447973,174.76489767,9 ALBERT ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85796948,174.75968743,208 KARANGAHAPE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.84440612,174.7472167, DUNEDIN ST,-36.8646979,174.759153,230 SYMONDS ST
-36.84884098,174.7559123, VERNON ST,-36.8646979,174.759153,230 SYMONDS ST
-36.89822787,174.93653002,29 SALE ST,-36.8646979,174.759153,230 SYMONDS ST
-36.9184699,174.77423057,41 SYMONDS ST,-36.8646979,174.759153,230 SYMONDS ST
-36.85378893,174.75987687,OPP 126 VINCENT ST,-36.8646979,174.759153,230 SYMONDS ST
-36.89626957,174.93660298, SALE ST,-36.8646979,174.759153,230 SYMONDS ST
-36.81264315,174.7786815,94 BERESFORD ST,-36.85388705,174.75140023,49 HEPBURN ST
-36.94410767,174.66045937,66 OTITORI BAY RD,-36.94333447,174.6601248,54 OTITORI BAY RD
-36.8477545,174.8291564, TAMAKI DR,-36.85370187,174.8511206, LONG DR
-36.8740616,174.76955015,109 MOUNTAIN RD,-36.8646979,174.759153,230 SYMONDS ST
-36.85205548,174.83007215, NIHILL CRES,-36.8519568,174.82844727,2/2 NIHILL CRES
-36.85249682,174.82933613,5 NIHILL CRES,-36.8519568,174.82844727,2/2 NIHILL CRES
-36.8966757,174.72263067,1/209 HENDON AVE,-36.89875003,174.71363932, HENDON AVE
-36.87903068,174.7504101,338 DOMINION RD,-36.8646979,174.759153,230 SYMONDS ST
-36.88759943,174.71225118,1044 NEW NORTH RD,-36.8646979,174.759153,230 SYMONDS ST
-36.89835182,174.75705112,917 MOUNT EDEN RD,-36.89835182,174.75705112,917 MOUNT EDEN RD
-36.87149198,174.80136852,35 MAHOE AVE,-36.8717186,174.80170902,44 MAHOE AVE
-36.87352108,174.744708,47 WALTERS RD,-36.87352108,174.744708,47 WALTERS RD
-36.87805177,174.73622775,42 KENNETH AVE,-36.87855752,174.73741518, KENNETH AVE
-36.8634855,174.73749745,1 PRIME RD,-36.8646979,174.759153,230 SYMONDS ST
-36.86694438,174.82386635,  MAMAKU ST,-36.8646979,174.759153,230 SYMONDS ST
-37.01743777,174.88758837, JELLICOE RD,-36.8646979,174.759153,230 SYMONDS ST
-36.89559597,174.70482468, NEW NORTH RD,-36.90513675,174.70174723, BLOCKHOUSE BAY RD
-36.86385798,174.8324565,43 THATCHER ST,-36.86430397,174.83298688, THATCHER ST
-36.85189427,174.84163242,3 MELANESIA RD,-36.85220977,174.84151345,5 MELANESIA RD
-36.8477545,174.8291564, TAMAKI DR,-36.85064737,174.84242382, AVERILL AVE
-36.86435517,174.77921757,5 BROADWAY,-36.8646979,174.759153,230 SYMONDS ST
-36.88938132,174.74821335,12 HALSTON RD,-36.8646979,174.759153,230 SYMONDS ST
-36.87860047,174.77157547, OWENS RD,-36.87998457,174.76621193,76 OWENS RD
